id_especialista,nombre,sede,zona
1595,ECOHOTEL Y SPA LA SERRANI,4,
4330,PARQUE NACIONAL DE LA UVA,4,N
4382,HOSPEDAJE RESTAURANTE MAM,4,
4383,GRANJA INTEGRAL HOSPEDAJE,4,
4384,OPERADOR TURISTICO MACHET,4,
1518,ESCUELA AMERICANA DE NEGOCIOS,4,C
4449,ESCUELA DE SALUD COLOMBO AMERICANA,4,S
1412,CIAF EDUCACION SUPERIOR,4,S
4459,UNAD UNIVERSIDAD ABIERTA,4,N
1333,UNIVERSIDAD REMINGTON,4,C
1390,FUNDACION REVIVAMOS,4,C
4414,BEAUTY SPA MARAYA,4,
1435,NATURALS MEDICA,4,C
1519,LIGA RISARALDENSE DE NATACION,4,S
1520,TIPOGRAFIA LA GUILLOTINA,4,
1524,*HERNAN*CA SAN CARLOS,4,
1530,DESAYUNOS EXPRESS,4,
1541,TECNISERVICES LOGISTICA E,4,
1549,IVONS PATRISH ESCUELA DE BELLEZA,4,C
1560,TOSTONES LA RICURA,4,
1563,CANCHAS SINTETICAS FUTBOL,4,
1585,RITMO LATINO ESCUELA DE BAILE,4,C
1593,ARTICULOS DEPORTIVOS IND.,4,
1594,DROGUERIA SAN JORGE,4,C
1596,COMERCIALIZADORA SANTANDE,4,
1598,ALQUILER DE CANCHAS SINTE,4,
1599,JARDIN INFANTIL VIVALDI,4,
4308,LIGA RISARALD DE TENIS,4,C
4341,MI CASA CAMPESTRE,4,N
4344,CENTRO DE ENSE•ANZA AUTOMOVILISTICA EDUCAR SAS,4,C
4399,HAPPY FRIENDS VETERINARIA,4,E
4400,ACABADOS CONSTRUCCION CIE,4,
4401,MI FIESTA CASA BANQUETES,4,C
4402,DECORACIONES ICOPORTEC,4,
4408,FOTOGRAFIA Y FILMACIONES,4,
4418,CLINICA DEL PIE Y TOBILLO,4,S
4420,AGENCIA DE VIAJES DISNEY,4,
4479,SOLO U§AS SOLO U§AS,4,
4480,TORTAS Y POSTRES CARAMELO,4,N
4485,C.D.A. DIESEL FULL CENTRO,4,
4493,REP MOTOS AMERICAN MOTORS,4,C
4496,TEST LIMITADA,4,
4527,LIGA RISAR DE NATACION,4,S
4566,MARIVEL MARIN/ABOGADA,4,C
4340,ARTE Y MUEBLES,11,N
1528,"FIESTAS, FLORES Y PONQUES",11,C
7714,ISABEL CRISTINA GOMEZ DUQUE,4,N
4397,S.I.C LINEA VITAL S.A.S,4,
4457,PROFESIONALES EN ATENCIO,4,
4395,TU PIEL TIENDA DERMATOLOGICA.,4,C
1542,DIABELIGHT CASA DE LA DIABETES,4,C
1584,PLANET GYM DOSQUEBRADAS.,4,S
1538,COLCHONES UNIVERSAL,4,C
4448,LOS TOBOGANES,4,T
4497,JARDIN BOTANICO UNIVERSID,4,
1513,SEDE RECREATIVA ATRAER,4,N
1332,MARIA TERESA LOPEZ,29,N
1375,SONIA GOMEZ SANINT,4,C
4495,MARIPOSARIO BONITA FARM,4,
4464,ASISTENCIA TECNICA DOMICI,4,
1432,LINE SPA ESTETICA FACIAL,11,N
4302,INNOVA DENTAL GROUP,4,C
1367,ANDREA OSORIO GIRALDO,4,
1361,NESTOR GIRALDO SANTA ROSA,4,C
1372,DENTAL ADVANCE INTEGRAL,4,C
1488,OD/RESTREPOEXPRES SANTA R,4,
1529,WILSON HERNANDO ROJAS LARGO,4,C
4300,INNOVA DENTAL GROUP,4,C
4472,CLINICA ODONTHOS ODONTHOS,4,
1334,GILBERTO QUIROZ DIAZ,4,
1325,CLINICA ODONTOLOGICA ODONTOESTETIC,11,C
1500,C0RLOS HOLMES SALAZAR GOMEZ,11,N
4390,CLAUDIA VELOZA,4,T
4470,OPTICA LANS DRA LUZ AMPAR,4,
1379,SONIA GOMEZ SANINT,11,C
4303,INNOVA DENTAL GROUP,4,C
4506,CLIN ODONT ODONTOESTETIC,11,T
1589,RECUPERAR VIDA,29,N
4304,INNOVA DENTAL GROUP,4,C
4301,INNOVA DENTAL GROUP,4,C
1404,PUERTO ROYAL CENTRO RECREATIVO,4,S
1535,ZOOLOGICO MATECA—A,4,
1463,LAS PIRAMIDES CENTRO RECREACIONAL,4,N
1459,PROFISIO,4,C
1464,PROFISIO,4,C
4585,REHABILITACION MEDICA INTEGRAL EJE CAFETERO,4,N
7711,NEFROPLUS CARTAGO,11,C
1450,PROFISIO,4,C
7720,NEFROPLUS PEREIRA,4,N
7730,PROFISIO,4,C
1509,MAGDA YULIETH LLANO F,4,C
7715,SAMUEL ALBEIRO ORTIZ MONTOYA,11,C
4505,CLIN ODONT ODONTOESTETIC,11,N
4360,CLAUDIA XIMENA GARZON ROA,4,C
1492,CESAR AUGUSTO ALZATE H.,11,
1382,SPA ALTA VITA,4,S
4441,TERAPIA FISICA CECOFIR,4,
4467,FRACTURAS Y FRACTURAS ORT,4,S
4453,TERAPIA FICICA CECOFIR,4,
4528,DIANA PATRICIA ROJAS,4,S
1539,AMPARO SARAY RUBIO,4,C
1336,LILIANA PATRICIA NIETO OSSA,31,N
4312,ADRIANA ANDREA GALLEGO,31,C
4549,CLINICA ODONT ODONTOALFA,11,C
4323,CLAUDIA MARCELA TOVAR,4,C
4596,JUAN PABLO FRANCO ROA,29,C
1328,JUAN PABLO FRANCO ROA,4,C
4551,CLIN ODONTOL ODONTOALFA,11,C
1540,DIANA CAROLINA ARIAS SEPU,4,
4507,CLIN ODONT ODONTOESTETIC,11,T
4553,CLINICA VETERINARIA ZOOVI,11,
4501,BIO QUALITY SALUD SAS,4,T
7719,DUMAR LOTERO M,11,C
4563,CLINICA NUEVA DE CARTAGO,11,N
4336,I.P.S H Y L DOMICILIARIA,11,C
1398,"MAYE""S STETIC",4,C
4331,JHON GILBERTO ROMAN G,4,S
4388,CARMEN ELISA MEJIA R,4,C
4389,MARTHA CECILIA ESCOBAR C,4,C
1373,CARLOS HUMBERTO MARIN SAN,4,N
1433,NATALIA BOLIVAR,4,C
4338,JORNADA VISUAL,4,C
4486,BIOPROT,4,
1429,NEUROREHABILITACION APAES,4,
1512,RECUPERAR VIDA,4,S
4339,OLGA LUCIA AGUDELO,4,C
1579,SONRISA PERFECTA,4,
4305,REHABILITACION MEDICA INTEGRAL EJE CAFETERO,4,S
4529,IPS H&L SALUD SAS,11,T
4337,IPS HYL DOMICILIARIA,11,N
1597,GIMNASIO EMERGYM,4,
4353,CLASES DE GUITARRA A DOMICILIO,4,T
4492,GIMNASIO AMERICAN GYM,4,C
1396,INSTITUTO DE AUDIOLOGIA INTEGRAL,4,C
7726,INSTITUTO DE AUDIOLOGIA INTEGRAL,4,C
7727,INSTITUTO DE AUDIOLOGIA INTEGRAL,4,C
4309,INSTITUTO DE AUDIOLOGIA INTEGRAL,4,C
4455,INSTITUTO DE ADUIOLOGIA INTEGRAL,4,C
1408,TERAPY ESTETIC DOSQDAS,4,N
4478,NATURAL SPA,4,C
1467,PROFISIO,4,C
4547,CENTRO MEDICO RESPIRAR,11,
1427,NEUROREHABILITACION APAES,4,
4545,CENTRO MEDICO RESPIRAR,11,
4599,EDISON VILLAFA§E REYES,4,S
7705,JAVIER MARIN GALLEGO,4,S
1534,ALONSO CARDENAS MARTINEZ,4,
1517,CLINICA OFTALMOLOGICA DE CARTAGO,11,C
1507,LILIANA ORTIZ,11,
1428,NEUROREHABILITACION APAES,4,
4546,CENTRO MEDICO RESPIRAR,11,
1465,PROFISIO A DOMICILIO,4,C
4321,DIANA PATRICIA ROJAS,4,S
4314,ANIMAL CENTER SOS,4,
4554,GIMNASIO WORLD GYM,11,
4481,CRUZ ROJA SECCIONAL RDA,4,T
4484,PARAMEDICOS EN CASA S.A.S,4,
7702,SALUD INTEGRAL VITAL VIDA SAS,11,C
1399,CLINICA GUADALUPE,30,S
1434,IPS H Y L SALUD ATENCION,11,C
4358,TERMALES DE SANTAROSA,29,S
4474,ORLANDO MARTINEZ,4,C
1545,CARLOS ALBERTO MIRA STA R,29,N
1494,IVAN DARIO TAMAYO,11,C
1421,JOSE ARTURO JIMENEZ,11,
1363,I.P.S FAMIPARAISO TRANSPO,4,
1515,GIMNASIO LIVING WELL,4,
4325,JOSE HERNANDO ECHEVERRY,4,S
1405,DR LOPEZ CLIN MARA•ON,4,C
1557,CLINICA MARA•ON,4,
4363,RADIOLOGOS AMBULANCIAS,4,T
1561,CLINICA ODONTHOS ODONTHOS,4,
4503,CLIN ODONT ODONTOESTETIC,11,C
4536,ODONTOALFA CARTAGO,11,C
4531,DENTICENTER CARTAGO,11,C
4425,LIGA CONTRA EL CANCER,4,
4361,MARIBEL ECHEVERRY MONTES,4,S
1414,ALFONSO DUSSAN SANTA ROSA,29,C
4327,PATRICIA HELENA FLORES,4,
4535,ODONTOALFA CARTAGO,11,C
4532,DENTICENTER CARTAGO,11,C
1475,LILIANA ALARCON,4,
1551,CLINICA ODONTHOS ODONTHOS,4,
1564,WILSON HERNANDO ROJAS,4,C
4537,ODNTOALFA CARTAGO,11,C
4534,CARLOS HOLMES SALAZAR GOMEZ,11,C
4370,AUDIOCOM,4,C
1511,ECOTERMALES DE SAN VICENTE,4,S
4473,CLINICA ODONTHOS ODONTHOS,4,
4550,CLINICA ODONT ODONTOALFA,11,C
4530,DENTICENTER CARTAGO,11,C
1324,DEPILINE DEPILAC DEFINITI,4,
4552,ESC DE BAILE SON LATINO,11,
4533,DENTICENTER CARTAGO,11,C
7700,IPS H&L SALUD SAS PEREIRA,4,C
1397,PROFAMILIA SECCIONAL RISARALDA,4,C
1402,PROFAMILIA SECCIONAL RISARALDA,4,C
1357,JUAN GONZALO ESCOBAR,4,C
1506,ELIANA MARCELA GELVES,4,
4431,SERVICIOS INTEGRALES I.P.,4,
4471,ARACELLY VARELA LEON,4,C
4559,KEITTY MADELEN DURAN G,4,S
4560,LUZ DORELLY GRACIA M,4,S
1335,JUAN SILVIO TORO,4,C
1350,LUZ MARIA ORTIZ SALAZAR,31,C
4468,REHABILITACION MEDICA INTEGRAL EJE CAFETERO,4,S
4558,CARDIOSALUD EJE CAFETERO,4,N
1388,NATALIA RESTREPO VILLA,4,
4430,SERVICIOS INTEGRALES I.P.,4,
4469,REHABILITACION MEDICA INTEGRAL EJE CAFETERO,4,S
1346,INSTITUTO DEL SISTEMA NER,4,
4432,SERVICIOS INTEGRALES I.P.,4,
4343,DANIEL ALBERTO VAQUERO,4,C
4561,KEITTY MADELEN DURAN,4,S
4556,MARIA RESFFA MARIN GUEVAR,4,
4334,GIMNASIO ZONA CARDIO,11,N
1445,UNIDAD OFTALMOLOGICA LASER,4,S
1331,HARLEY CASTILLO,4,N
1586,SPORT LIFE GYM PEREIRA,4,C
1424,PIES SANOS PODOLOGIA,4,C
4409,GOTAS ESCUELA DE NATACION,4,C
4426,LIGA CONTRA EL CANCER,4,
4576,EFRAIN ALEXANDER MORENO BARBOSA,4,S
1340,EDGAR ARNULFO BELALCAZAR,4,N
4433,CLARA INES ZAPATA,4,
4428,LIGA CONTRA EL CANCER,4,
1552,MULTIDENT MULTIDENT,4,S
7708,KAREN JOHANNA ARANGO CASTRILLON,11,C
7709,NATALY PE§ARANDA CASTRO,11,C
1537,MARIA RESFFA MARIN GUEVAR,4,
4359,LUZ AMPARO VASQUEZ OSPINA,4,T
4378,NEUROCENTRO,4,C
4381,LUZ AMPARO VASQUEZ OSPINA,4,
4482,MARIA RESFA MARIN GUEVARA,4,C
1555,MULTIDENT MULTIDENT,4,N
1378,HOTEL CAMPESTRE EL DANUBI,11,
7703,SALUD INTEGRAL VITAL VIDA SAS,11,C
1482,JUAN NEPOMUCENO MORALES P,4,S
4354,ENFERMERIA A DOMICILIO,4,S
4446,PARAMEDICOS EN CASA S.A.S,4,
4562,LUZ DORELLY GRACIAM.,4,S
1407,DAVID ARTURO CUBILLO VALE,4,
4524,PAOLA ANDREA VIVI,4,C
4322,RAUL ANDRES LONDO§O,30,N
4398,PRISMA ABOGADOS,4,C
4500,DEPILACION CON LASER DEPI,4,
4510,LIGA RISARALDENSE DE BEISBOL,4,S
1558,MULTIDENT MULTIDENT,4,S
1573,MULTIDENT MULTIDENT,4,S
1571,MULTIDENT MULTIDENT,4,S
1401,PROFAMILIA SECCIONAL RISARALDA,4,C
1575,MULTIDENT MULTIDENT,4,S
1583,ODONTORESTREPO SPRESS,4,
1568,MULTIDENT DOSQUEBRADAS,4,
1566,MULTIDENT MULTIDENT,4,S
4456,JUAN CARLOS DUQUE ESTETIC,4,C
1576,ANGELICA MARIA VALLEJO,4,S
4518,CLINICA NUEVA DE CARTAGO,11,N
4515,CLINICA NUEVA DE CARTAGO,11,N
1351,HECTOR WILLIAN TORO,4,C
4411,LUIS MIGUEL JIMENEZ SANZ,4,
4514,CLINICA NUEVA DE CARTAGO,11,N
1316,VICTOR MANUEL LONDO§O RAMIREZ,4,C
1360,CARLOS HUMBERTO RIVERA GA,11,N
1355,ADRIANA MERCEDES ALVAREZ,4,
4520,CLINICA NUEVA DE CARTAGO,11,N
4393,CLAUDIA FLOREZ,4,
1479,VICTOR MANUEL GOMEZ ARANGO,4,C
4512,CLINICA NUEVA DE CARTAGO,11,N
4310,OSSA MONDRAGON,4,N
4525,FRANCISCO OSSA MONDRAGON,4,S
4511,CLINICA NUEVA DE CARTAGO,11,N
4519,CLINICA NUEVA DE CARTAGO,11,N
4548,IVAN DARIO TAMAYO,11,T
1550,ACADEMIA MUSICAL BEETHOVE,4,
1395,LUIS FERNANDO SALAZAR JIMENEZ,4,C
1329,FRANCISCO JOSE ARIAS,4,
1501,HORACIO LEDESMA RAMIREZ,11,
4540,OSCAR LANCHEROS MEJIA,4,C
4355,MAURICIO ZULUAGA MARTINEZ,4,N
4357,ANDREA LAURA LO•,4,C
1477,GLORIA ESPERANZA HOYOS,11,
4513,CLINICA NUEVA DE CARTAGO,11,N
1369,CLINICA DE LA FELICIDAD,4,S
4591,LUCY YULIETH PEREZ CAMACHO,4,C
7716,JAIRO SANCHEZ GRAJALES,4,N
4380,GLORIA PATRICIA GUTIERREZ,4,C
4521,CLINICA NUEVA DE CARTAGO,11,N
4417,FREDY FIGUEROA,4,C
1391,JAVIER LOCANO,4,C
4356,MAURICIO ZULUAGA MARTINEZ,4,S
4387,FREDY FIGUEROA,4,C
4487,BIO QUALITY SALUD SAS,4,C
1480,LUIS FERNANDO SALAZAR JIMENEZ,4,C
4413,DIAGNOSTICO VITAL CUBA,4,
1456,GERMAN EDUARDO BETANCUR O,4,N
1326,LUZ CARMENZA HOLGUIN,4,C
1527,EULOGIO LONDOÒO,11,N
4491,JOSE FERNANDO DUQUE HDEZ,4,C
1317,CENTRO DE MEDICINA NUCLEAR,4,S
4318,ESTETICA NUEVA IMAGEN,4,
4406,EXAMEN PSICOSOMETRICO CEN,4,
4568,WALTER ARBOLEDA/ONCOSALUD,36,N
1385,CEN MED PARA EL CORAZON,4,C
1546,RADIOLOGOS CARTAGO,11,N
1337,CEN MED PARA EL CORAZON,4,C
4385,CEN MED PARA EL CORAZON,4,T
1544,JAIRO LEON ACEVEDO,4,
1344,JUAN CARLOS MESA ECHEVERR,4,C
1499,JAIRO LEON ACEVEDO,11,
1556,JHON JAIME TOVAR,4,S
4460,GUSTAVO CAJIAO CORREA,4,C
1381,JUAN CARLOS MESA ECHEVERR,4,C
4581,NEFROPLUS CARTAGO,11,C
4583,NEFROPLUS SAS PEREIRA,4,N
1468,VICTOR MANUEL PEREZ,4,C
1502,FERNANDO OROZCO ALDANA,4,C
4415,DANILO ALVAREZ,4,
1307,GERARDO ARELLANO SANCHEZ,4,
4584,REHABILITACION MEDICA INTEGRALL,4,N
1548,MARIA ELENA MONTOYA LOPEZ,4,C
4316,MARIA ISABEL MOJICA DELGADO,4,C
4442,REHABILITACION MEDICA INTEGRAL EJE CAFETERO,4,N
1532,ANDREA LAURA LO— D.AGOSTI,4,C
1554,HAROLD ENRIQUE BOLAÒOS RO,4,
4319,ANDREA LAURA LON,4,
4407,WILLIAM LEON AVENDA§O,4,C
4564,NANCY VASQUEZ ESPINOZA,4,N
1569,CARLOS MANUEL PRADA,4,
4445,MONICA RESTREPO,4,N
1320,JAVIER ANTONIO BUSTAMANTE,4,C
1321,HUMBERTO HENAO FLOREZ,4,C
4424,JORGE ALBERTO HOYOS MEJIA,4,N
4324,ANGELA MARIA GIRALDO,4,C
4329,MARIA ISABEL JARAMILLO,11,C
4475,I.P.S CUERPO Y SONRISA,4,
1349,EDGAR VELASCO ZAMORANO,4,C
1577,JORGE ALBERTO HOYOS,4,S
1318,JHON ROBERT CORRALES,4,S
1330,VICTOR MANUEL PEREZ,4,C
1493,OMAR IVAN OROZCO,4,C
4419,JAIME MARTINEZ CANO,4,T
1472,LUIS BERNANRDO TRUJILLO,4,N
4435,LUIS BERNARDO TRUJILLO,4,N
1531,ANDREA LAURA LO§,4,C
4570,NATHALIE JURADO/ONCOSALUD,36,N
4311,GUSTAVO CAJIAO CORREA,4,C
1308,JHON JAIME TOVAR ARANGO,4,S
4458,GAMANUCLEAR GAMANUCLEAR,4,T
4423,JORGE ALBERTO HOYOS MEJIA,4,
1447,VICTOR MANUEL PEREZ,4,C
1313,NEUROSER NEUROSER,4,E
4454,MARIA NATHALIA DEL PILAR,4,C
1406,ESCUELA EQUINA EL RODEO,4,S
1300,GERARDO ARTURO ARELLANO,4,
1417,FERNANDO OROZCO ALDANA,4,C
4326,HUMBERTO HENAO FLOREZ,4,N
7704,SALUD INTEGRAL VITAL VIDA SAS,11,C
4333,CARLOS ARTURO LUNA,11,C
1490,LEONARDO FABIO MORENO GOM,11,C
4504,JHON JAIRO SILVESTRE AVEN,11,N
1453,JORGE OSWALDO CASTRO ALVA,4,C
1478,EDGAR OCHOA BRITTO,4,C
1376,HERNAN RAMIREZ MOROS,4,C
7713,OSCAR MAURICIO HERNANDEZ,4,N
4440,CARDIOSALUD EJE CAFETERO,4,C
1409,HAROLD ANIBAL MIRANDA ROSERO,4,N
1416,HAROL ANIBAL MIRANDA ROSE,4,C
7725,CARDIOSALUD EJE CAFETERO,4,C
4438,OSCAR MAURICIO HERNANDEZ,4,N
4542,HENRY LEON PEREZ,11,C
4593,CLARA YVONNE SOTO ABI-SAAB,4,N
1314,FABIAN ANDRES HERNANDEZ VELASCO,4,N
1495,CLARA YVONNE SOTO ABID,11,N
4377,NEUROCENTRO,4,C
4541,CESAR REINALDO ROMERO A,4,S
4569,BRENDA L ARTURO/ONCOSALUD,36,N
1393,LIDA MARIA CANO,4,S
1365,CARLOS ALBERTO RODRIGUEZ,11,C
1497,ARMANDO MORENO GAFARO,11,C
4499,MYRIAM LUCIA HERNANDEZ ROJAS,4,C
1496,CLINICA OFTALMOLOGICA DE CARTAGO,11,C
1536,CARLOS ALBERTO GALLEGO,11,C
1301,JOSE LUIS JIMENEZ,11,N
4575,JUAN CARLOS RESTREPO,4,C
1514,JHON BROWER BROCHERO,4,
1572,LILIANA M LONDOÒO G,4,S
4516,CLINICA NUEVA DE CARTAGO,11,N
1366,JOSE DENNIS ECHEVERRY,11,C
4332,CLINICA DE LA FELICIDAD,4,
4447,CLAUDIA CRISTINA SALAZAR,4,
4517,CLINICA NUEVA DE CARTAGO,11,N
1353,RODRIGO SILVA AGUILERA,11,C
1315,RODRIGO CASTA•O,11,N
1446,EDGAR FERNANDO PEREZ RINCON,4,C
1440,MARIO LEON RAMIREZ SALAZA,4,
1525,ALVARO ISAZA,4,
4422,WILLIAN VIDAL,4,S
4466,FRACTURAS Y FRACTURAS,4,N
1310,BERNARDO COVO,11,N
1487,CARLOS ARTURO IZQUIERDO,11,C
1311,YESID CHAVARRO,11,N
1327,JUAN CARLOS LONDONO,4,C
4498,MYRIAM LUCIA HERNANDEZ,4,S
4565,JUAN CARLOS MARIN ONCOSAL,36,N
1489,LEON DARIO MU§OZ BURGOS,4,
1387,JHON ROBERT CORRALES,4,S
1521,JHON ROBERTH CORRALES,4,
1368,NEUROCENTRO NEUROCENTRO S,4,C
1452,ALERGISTA JORGE O CASTRO,4,C
4450,JORGE OSWALDO CASTRO,4,
1474,FABIAN ANDRES HERNANDEZ V,4,N
1516,EDGAR FERNANDO PEREZ,4,C
4526,ORIANA BUENO DUQUE,4,S
4376,NEUROCENTRO,4,C
4405,JHON JAIRO SILVESTRE AVENDA•O,4,C
4394,ALVARO GOMEZ IZA,4,
1503,EMIRO A MEISELL,4,C
4489,SANDRA PATRICIA GUTIERREZ,4,C
7707,SILVIA URIBE MOYA,4,N
1587,UNIDAD OFTALMOLOGICA LASER,4,S
1547,OSWALDO CASTILLA CONTRERAS.,4,N
4348,BENJAMIN EDUARDO BAENA RESTREPO.,4,C
4349,EDGAR BELTRAN SALAZAR,4,C
4490,HERNAN GUILLERMO GUERRERO,4,S
1553,JHON JAIRO DUQUE OSSMAN,4,C
1323,VICTOR MANUEL CASTA§O C.,4,C
1582,RICARDO BONILLA,4,S
1410,JHON BROWER BROCHERO B,11,C
1413,JHON BROWER BROCHERO,11,
4571,GUSTAVO A PARRA/ONCOSALUD,36,N
1505,ALEJANDRA SANCHEZ PARRA,4,N
4452,ROSARIO YARZAGARAY,4,
1570,JHON JAIRO DUQUE OSSMAN,4,C
1448,NEUROCENTRO NEUROCENTRO.S,4,C
4346,JOSE IGNACIO GORTARI,4,N
1580,JORGE ALBERTO ARCILA,4,S
1359,PAULA ANDREA RAMIREZ,4,S
4350,JUAN CARLOS ROJAS PUENTES,4,N
4352,MONICA RODRIGUEZ SERNA,4,N
157,JAIME ALBERTO ECHEVERRY F,4,S
4439,DERMATOL ROSARIO YARZAGAR,4,
1484,DANILO ALVAREZ,11,C
4578,ANTONIO JAVIER CADAVID,11,C
4436,MARCOS BARRAZA,4,C
4437,ANTONIO JAVIER CADAVID VELEZ,4,T
4462,LUIS JAVIER CASTA§EDA,4,C
4580,NEFROPLUS CARTAGO,11,N
4582,NEFROPLUS SAS PEREIRA,4,N
1454,PRERENAL PRERENAL,4,N
1380,JAIME ALBERTO ECHEVERRY,4,S
4351,JUAN CARLOS ROJAS PUENTES,4,N
4429,RICARDO DE LIMA MORALES,4,S
4586,MARTIN JUAN CARLOS VIANA AREVALO,4,N
1504,OSCAR FERNANDO SANCHEZ ESPITIA,4,S
4590,MARTHA LUZ ECHEVERRI FLOREZ,4,N
7701,ALVARO ANDRES SAENZ PINTO,4,N
4522,CARLOS ANDRES ZAPATA,4,N
1588,UNIDAD OFTALMOLOGICA LASER,4,S
1543,CLINICA OFTALMOLOGICA DE CARTAGO,11,N
4451,ANGIOGRAFIA Y CORAZON DEL,4,S
4347,MONICA RODRIGUEZ SERNA,4,N
1343,CLINICA OFTALMOLOGICA DE CARTAGO,11,N
1418,RICARDO DE LIMA MORALES,4,N
1574,CLINICA OFTALMOLOGICA DE CARTAGO,11,N
4320,UNIDAD OFTALMOLOGICA LASER,4,S
1567,CLINICA OFTALMOLOGICA DE CARTAGO,11,N
1565,ONCOLOGOS DEL OCCIDENTE,4,N
1339,ONCOLOGOS DEL OCCIDENTE,11,N
4367,ONCOLOGOS DEL OCCIDENTE,4,S
4366,ONCOLOGOS DEL OCCIDENTE,4,S
1352,ONCOLOGOS DEL OCCIDENTE,4,N
4365,ONCOLOGOS DEL OCCIDENTE,4,S
4364,ONCOLOGOS DEL OCCIDENTE,4,C
1559,JORGE HERNAN PIRAQUIVE VALLEJO,4,C
1377,SOLON RIVERA ORTEGON,4,C
4373,CARDIOSALUD EJE CAFETERO,4,C
4461,PAOLA ANDREA ORREGO ZAPATA,4,O
4594,LUZ STELLA DEL VALLE,4,N
4372,CARDIOSALUD EJE CAFETERO,4,C
1470,NEUROCENTRO NEUROCENTRO .,4,C
4539,JHON JAIRO ABELLO,4,C
1319,OSCAR LEONEL RAMIREZ R.,4,C
1370,GASTON ALBERTO MEJIA,4,C
1476,CARLOS ENRIQUE ARANGO,4,S
1305,INS DEL SIST NERVIOSO,4,N
1436,CLINICA DE FRACTURAS,4,N
1437,CARLOS ARTURO ISAZA,4,S
1438,MANUEL VELEZ LONDONO,4,S
1439,ALEJANDRO LOPEZ CARDONA,4,S
4379,LINA MARIA SALDARRIAGA RI,4,S
4592,CARDIOSALUD EJE CAFETERO,4,C
4523,CARLOS ANDRES ZAPATA,4,N
4306,CARDIOSALUD EJE CAFETERO,4,C
4412,LIDA CONSTANZA LARA H,4,C
4557,ALERGOSALUD,4,O
4368,JULIAN ALEJANDRO RAMIREZ,4,C
1338,JOSE LUIS OSORIO GUZMAN,4,C
1423,JOSE BERNARDO VACCA VILLA,4,N
4598,MELQUICEDEC VARGAS SANDOVAL,4,C
1348,CARMEN LEONOR MESIAS VELA,4,C
1341,JESUS ANTONIO DAZA,4,N
4476,I.P.S. CUERPO Y SONRISA,4,
4443,RESPIREMOS UNIDAD DE NEUMOLOGIA,4,N
4444,DIANA ARISTIZABAL,4,T
1442,EHUMIR TELLEZ MARTINEZ,4,C
1483,HANS CARMONA VILLADA,4,C
4588,SANTIAGO VALLEJO GONZALES,4,N
4369,MAURICIO ARENAS,4,C
1485,RESPIREMOS UNIDAD DE NEUMOLOGIA,4,N
1431,EMILIO MUÒOZ DORADO,4,N
1562,EMILIO MU§OZ DORADO,4,N
4587,JUAN JOSE RAMIREZ JIMENEZ,4,N
1441,CARLOS ALFONSO TELLEZ,4,C
1590,ALEJANDRA DE LA TORRE U.O,4,
4391,INGLES BERLITZ LTDA,4,S
4362,CREA ESCUELA DE MUSICA,4,T
7710,DANIEL HUMBERTO MAYORGA YARA,11,N
4574,FERNAN JOSE FORTICH BARRIOS,11,N
4595,TERMALES DEL OTO§O,36,C
4572,CENTRO DE ESTUDIOS ESPECIALIZADOS DE CARTAGO,4,C
1312,INSA INST NAL DEL SABER,4,C
4589,INSTITUTO DE AUDIOLOGIA INTEGRAL,4,C
4577,DIEGO TOVAR,4,C
7706,AGENCIA DE SEGUROS CENSUROCCIDENTE,11,C
4463,ALMACEN SUMEL HOSPIHOGAR,4,
